open_time,open_price,high_price,low_price,close_price,close_volume,close_time,quote_asset_volume,number_of_trades,taker_buy_quote_volume,taker_buy_base_volume,ignore
1646024400000,2608.92,2622.22,2600.85,2608.55,57032.239,1646027999999,148983766.81001,70180,24477.011,63957351.02785,0.0
1646028000000,2608.55,2631.8,2565.0,2605.26,199681.472,1646031599999,519180574.4021,203194,96255.471,250354170.46473,0.0
1646031600000,2605.64,2651.91,2597.73,2634.06,150291.792,1646035199999,394999678.20481,155443,77302.037,203183086.07637,0.0
1646035200000,2634.2,2658.0,2615.09,2623.93,106064.46,1646038799999,279497247.05531,119138,49950.47,131689283.22598,0.0
1646038800000,2623.99,2641.26,2609.56,2609.84,80615.923,1646042399999,211985809.26708,94531,39647.668,104297262.27836,0.0
1646042400000,2609.85,2646.48,2609.56,2639.01,75274.134,1646045999999,197986098.92766,100235,41820.927,110011603.6626,0.0
1646046000000,2639.02,2645.7,2620.0,2638.97,69303.463,1646049599999,182574183.10771,88312,33162.318,87386618.96506,0.0
1646049600000,2638.97,2664.64,2624.61,2633.57,132643.485,1646053199999,350974331.71339,144116,66924.155,177144118.46216,0.0
1646053200000,2633.57,2639.12,2605.29,2616.41,122965.923,1646056799999,322436862.39052,133795,58786.884,154163331.8247,0.0
1646056800000,2616.41,2762.63,2614.51,2756.05,424757.119,1646060399999,1145355760.26083,395184,224070.578,604147995.73855,0.0
1646060400000,2756.06,2829.07,2737.78,2814.22,367535.107,1646063999999,1025270312.32677,365062,185244.883,516914156.55878,0.0
1646064000000,2814.22,2830.0,2795.66,2810.87,239169.721,1646067599999,673292929.69619,241665,116175.989,327108337.07609,0.0
1646067600000,2810.9,2822.0,2788.01,2821.29,123146.497,1646071199999,345026746.67087,144858,63069.858,176747120.17034,0.0
1646071200000,2821.29,2824.05,2795.01,2807.4,86902.874,1646074799999,244099944.49901,108337,42825.905,120306693.37364,0.0
1646074800000,2807.39,2809.71,2790.06,2807.36,58162.077,1646078399999,162783505.36024,79420,31342.281,87740391.8924,0.0
1646078400000,2807.36,2838.99,2794.77,2833.03,131382.838,1646081999999,370669352.46952,144780,74111.831,209137608.66944,0.0
1646082000000,2833.04,2833.51,2807.66,2819.18,47349.042,1646085599999,133545955.50987,63153,21306.964,60094332.33524,0.0
1646085600000,2819.19,2966.0,2818.45,2896.68,281967.66,1646089199999,815000855.9974,323992,157939.648,456083528.25324,0.0
1646089200000,2896.64,2924.76,2891.5,2920.1,115766.948,1646092799999,336544875.8582,139494,63624.248,185013189.74378,0.0
1646092800000,2920.05,2974.44,2919.03,2947.44,186530.975,1646096399999,549831702.08751,209571,96747.697,285159805.31623,0.0
1646096400000,2947.45,2950.0,2912.99,2917.25,78316.41,1646099999999,229371482.56404,102236,35521.562,104025311.86137,0.0
1646100000000,2917.26,2921.6,2904.61,2917.35,70692.111,1646103599999,206010179.80414,95716,33497.508,97626370.65811,0.0
1646103600000,2917.23,2918.55,2890.07,2911.82,64332.756,1646107199999,186797068.23499,91249,32154.027,93370349.82315,0.0
1646107200000,2911.82,2934.62,2905.38,2924.33,55464.99,1646110799999,161814924.02228,77483,30786.073,89831716.33858,0.0
1646110800000,2924.33,2934.12,2904.7,2912.78,51060.744,1646114399999,149035703.06738,69609,22624.278,66049738.46389,0.0
1646114400000,2912.77,2922.49,2881.0,2916.57,90264.042,1646117999999,261982726.66953,109778,42548.046,123533263.06302,0.0
1646118000000,2916.42,2931.03,2913.49,2921.56,55823.426,1646121599999,163086177.19629,77016,28308.768,82709116.26078,0.0
1646121600000,2921.56,2934.41,2906.11,2922.83,74628.164,1646125199999,217942237.89331,97541,37585.357,109808842.74955,0.0
1646125200000,2922.74,2922.77,2885.83,2895.18,88277.762,1646128799999,256192183.0001,114936,38376.355,111363412.8073,0.0
1646128800000,2895.19,2921.5,2852.2,2920.13,168876.902,1646132399999,487242131.71261,180855,82542.139,238264799.39065,0.0
1646132400000,2920.13,2930.0,2886.13,2902.4,123091.606,1646135999999,357956478.67443,139379,57872.043,168283289.65774,0.0
1646136000000,2902.41,2954.43,2898.2,2949.18,225337.385,1646139599999,660310834.87854,240167,119949.037,351549860.53854,0.0
1646139600000,2949.17,3032.48,2942.85,3018.08,341323.523,1646143199999,1019605405.46604,347033,182575.399,545509596.5109,0.0
1646143200000,3018.08,3036.0,2967.12,2972.78,282949.079,1646146799999,848972421.52749,283043,134653.33,404082563.04077,0.0
1646146800000,2972.77,2985.25,2925.12,2949.2,215902.683,1646150399999,638402311.55995,231200,104986.989,310472108.59389,0.0
1646150400000,2949.2,2969.28,2896.7,2906.21,189862.925,1646153999999,556391502.29986,206593,89045.2,261040127.9581,0.0
1646154000000,2906.35,2959.4,2903.16,2934.12,125645.758,1646157599999,367887195.01768,135903,68527.004,200688182.48756,0.0
1646157600000,2934.43,2959.96,2913.44,2952.85,92293.969,1646161199999,271144963.16139,101072,44462.975,130639248.24836,0.0
1646161200000,2952.85,2976.02,2941.98,2945.89,89861.361,1646164799999,265775531.24733,103182,41022.775,121376690.17929,0.0
1646164800000,2946.1,2976.81,2943.26,2972.79,67852.67,1646168399999,200968745.17466,95201,36526.923,108205798.20481,0.0
1646168400000,2972.79,2979.98,2936.77,2954.42,71341.637,1646171999999,210919723.69039,92875,35865.807,106052682.85239,0.0
1646172000000,2954.61,2975.0,2943.78,2973.38,37406.942,1646175599999,110720887.84898,59707,20279.058,60044559.13446,0.0
1646175600000,2973.37,2979.0,2950.45,2975.61,55981.632,1646179199999,166041125.6493,78611,28020.347,83128204.90049,0.0
1646179200000,2975.61,2981.56,2922.01,2943.65,109259.519,1646182799999,322440766.82048,135132,48264.339,142425200.94539,0.0
1646182800000,2943.65,2958.26,2912.96,2930.8,84346.249,1646186399999,247349385.20385,110428,39722.418,116532188.40078,0.0
1646186400000,2930.8,2948.93,2913.58,2947.74,62027.966,1646189999999,181660989.82286,90989,34076.177,99817720.15436,0.0
1646190000000,2947.75,3028.99,2937.71,3017.25,165831.483,1646193599999,496134061.40779,190793,95195.683,284827816.07296,0.0
1646193600000,3017.26,3046.46,2983.67,2996.87,148767.421,1646197199999,448852037.53028,167127,70050.673,211558179.01644,0.0
1646197200000,2996.76,3008.71,2974.89,2999.9,83002.823,1646200799999,248526247.76417,100789,42886.127,128436061.63706,0.0
1646200800000,2999.87,3002.5,2961.4,2966.97,69984.544,1646204399999,208539584.53064,96175,30704.07,91509753.46196,0.0
1646204400000,2966.97,2980.44,2954.07,2968.43,86124.11,1646207999999,255485298.21499,108288,44810.875,132934032.94565,0.0
1646208000000,2968.44,3008.0,2950.0,2977.07,136785.464,1646211599999,408245970.94998,160543,66816.816,199493349.12634,0.0
1646211600000,2977.21,3005.88,2969.61,2991.79,110377.603,1646215199999,329785942.45227,138016,56750.991,169591238.33263,0.0
1646215200000,2991.79,3027.33,2985.68,3006.9,82261.204,1646218799999,247453891.51932,121520,42768.446,128667042.84002,0.0
1646218800000,3006.94,3009.03,2987.01,3004.36,67455.205,1646222399999,202240173.04559,87670,33118.854,99304425.21825,0.0
1646222400000,3004.29,3029.29,2950.4,2986.62,170158.429,1646225999999,508288803.90142,188702,79733.373,238263604.29279,0.0
1646226000000,2986.61,2991.25,2925.01,2943.99,179355.798,1646229599999,528719034.3266,210420,80355.145,236827841.39527,0.0
1646229600000,2943.99,3030.0,2940.79,3011.32,230716.255,1646233199999,690029408.09535,254518,122977.455,367769253.96038,0.0
1646233200000,3011.39,3035.99,2940.73,2952.09,350180.772,1646236799999,1043126995.20309,368203,167463.531,498850791.89806,0.0
1646236800000,2952.09,2982.35,2942.52,2963.2,95050.237,1646240399999,281900295.6062,127926,47899.637,142089963.80872,0.0
1646240400000,2963.19,2978.67,2943.93,2944.42,70877.785,1646243999999,209847211.90902,93610,31960.588,94643941.9359,0.0
1646244000000,2944.42,2962.99,2915.98,2924.64,86757.25,1646247599999,254803780.71576,105578,38503.434,113126456.30891,0.0
1646247600000,2924.65,2941.62,2913.51,2932.9,63244.424,1646251199999,185233794.94678,85361,33491.304,98124659.28082,0.0
1646251200000,2932.9,2951.2,2928.42,2947.47,46222.778,1646254799999,135886306.26869,67521,25570.786,75182759.90496,0.0
1646254800000,2947.48,2978.88,2940.0,2974.8,41838.993,1646258399999,123624225.41818,58330,23864.452,70542332.59339,0.0
1646258400000,2974.8,2988.0,2955.27,2960.38,53944.947,1646261999999,160207447.4402,80776,25607.065,76063054.02456,0.0
1646262000000,2960.37,2968.72,2945.04,2947.47,33523.345,1646265599999,99107753.41814,53710,15537.807,45935618.76193,0.0
1646265600000,2947.48,2970.0,2930.52,2964.94,60490.759,1646269199999,178388754.24603,82577,30871.232,91059709.07228,0.0
1646269200000,2964.95,2965.93,2937.05,2945.88,56720.55,1646272799999,167363556.56738,74261,26015.512,76759552.03268,0.0
1646272800000,2945.88,2947.69,2916.71,2931.26,63993.53,1646276399999,187431137.65585,86032,28498.864,83476778.83349,0.0
1646276400000,2931.12,2934.4,2884.08,2895.09,94152.757,1646279999999,273419440.87941,116946,41483.719,120474146.96755,0.0
1646280000000,2895.1,2911.05,2887.07,2901.49,56151.074,1646283599999,162813935.69021,82675,29455.076,85414326.71479,0.0
1646283600000,2901.49,2914.05,2894.02,2898.85,38852.044,1646287199999,112841099.81754,62260,19320.01,56118264.58189,0.0
1646287200000,2898.84,2915.89,2870.0,2913.75,99833.334,1646290799999,289102249.36511,120947,51777.055,149970401.23417,0.0
1646290800000,2913.87,2920.0,2898.26,2907.35,54883.813,1646294399999,159629485.72702,80645,25913.732,75380031.07569,0.0
1646294400000,2907.35,2917.51,2895.32,2905.86,47211.973,1646297999999,137197479.97447,70227,22113.933,64278674.4485,0.0
1646298000000,2905.85,2907.76,2880.94,2885.29,76525.528,1646301599999,221286075.10249,97501,36070.807,104321487.3436,0.0
1646301600000,2885.29,2914.92,2877.35,2911.06,89117.413,1646305199999,257926817.01782,107423,50722.433,146833761.81123,0.0
1646305200000,2911.06,2934.48,2903.27,2912.03,79618.959,1646308799999,232370463.20624,102928,41213.215,120296882.21303,0.0
1646308800000,2912.03,2930.59,2903.55,2913.74,58788.616,1646312399999,171479646.06607,81777,28958.304,84483080.86529,0.0
1646312400000,2913.75,2930.67,2909.42,2929.31,60046.613,1646315999999,175382958.2133,80126,32334.126,94460790.36406,0.0
1646316000000,2929.31,2934.71,2878.39,2886.85,129770.633,1646319599999,377025927.52236,149223,57512.225,167111581.02723,0.0
1646319600000,2886.86,2890.68,2814.64,2827.56,268250.513,1646323199999,763007119.49914,286657,121503.217,345555907.42484,0.0
1646323200000,2827.57,2840.14,2809.5,2818.0,172215.902,1646326799999,486153325.91416,176015,81057.497,228855206.56877,0.0
1646326800000,2818.0,2830.0,2781.77,2819.2,177252.258,1646330399999,498109031.8565,174183,89032.064,250316324.65452,0.0
1646330400000,2819.15,2833.97,2810.0,2816.54,74220.719,1646333999999,209511942.79069,91403,35922.824,101421590.8245,0.0
1646334000000,2816.53,2823.9,2799.6,2816.8,52391.417,1646337599999,147450948.8936,73940,26596.312,74868330.63348,0.0
1646337600000,2816.79,2824.11,2793.0,2803.54,81454.782,1646341199999,228764371.32365,101860,39031.958,109629273.827,0.0
1646341200000,2803.78,2814.36,2790.0,2804.13,51199.409,1646344799999,143504457.3836,71714,23699.844,66438409.36529,0.0
1646344800000,2804.13,2843.02,2802.7,2833.12,86941.665,1646348399999,246051360.49313,100830,46844.774,132544006.92985,0.0
1646348400000,2833.11,2848.67,2825.91,2832.97,38346.21,1646351999999,108813875.63226,56088,19641.116,55746538.43297,0.0
1646352000000,2832.98,2835.9,2718.67,2733.35,189437.464,1646355599999,524873446.05364,215785,78195.784,216542785.32743,0.0
1646355600000,2733.35,2737.1,2684.8,2731.67,208525.892,1646359199999,566166405.38056,223894,104483.378,283811599.74758,0.0
1646359200000,2731.67,2736.07,2718.37,2725.09,55005.485,1646362799999,149930920.67124,76246,24801.02,67612513.31684,0.0
1646362800000,2725.03,2729.45,2710.87,2724.28,47716.495,1646366399999,129846473.49313,68464,23089.507,62838342.56632,0.0
1646366400000,2724.28,2729.78,2708.7,2726.95,56453.47,1646369999999,153486052.74618,77154,27968.409,76048920.0878,0.0
1646370000000,2726.95,2732.0,2715.37,2725.09,40836.426,1646373599999,111241464.87609,54037,21297.809,58017276.99186,0.0
1646373600000,2725.08,2733.58,2716.87,2723.69,38367.326,1646377199999,104590238.44514,57060,17918.493,48846572.63883,0.0
1646377200000,2723.69,2733.6,2716.18,2731.98,49414.18,1646380799999,134636029.22106,62074,26471.614,72145787.57211,0.0
1646380800000,2731.98,2750.69,2703.05,2743.02,162823.679,1646384399999,444394923.70724,178585,83705.287,228507557.73045,0.0
1646384400000,2743.02,2748.0,2714.18,2728.62,96181.317,1646387999999,262838488.3254,111317,43468.804,118813569.64075,0.0
1646388000000,2728.63,2747.0,2727.2,2740.21,54950.776,1646391599999,150554286.63282,76811,27486.561,75311709.30012,0.0
1646391600000,2740.2,2759.73,2735.0,2742.53,52377.711,1646395199999,143764096.94272,79593,27532.817,75593008.1369,0.0
1646395200000,2742.48,2748.71,2719.01,2729.46,83611.157,1646398799999,228505017.22878,121005,42588.452,116399429.90267,0.0
1646398800000,2729.47,2754.98,2713.92,2720.16,128994.207,1646402399999,352059357.0817,148394,61409.295,167669193.23069,0.0
1646402400000,2720.16,2725.26,2640.58,2704.51,261007.848,1646405999999,702670297.47914,300387,121852.836,328231187.44437,0.0
1646406000000,2704.5,2715.71,2665.0,2670.85,161394.309,1646409599999,432990831.68321,202030,79895.749,214390050.50777,0.0
1646409600000,2670.89,2684.38,2648.24,2674.74,143595.592,1646413199999,382907207.12377,178354,70853.073,188961465.83583,0.0
1646413200000,2674.74,2696.89,2667.38,2689.19,78609.688,1646416799999,211085659.09879,91024,40970.509,110047854.5311,0.0
1646416800000,2689.26,2697.02,2667.24,2670.35,52136.865,1646420399999,139906793.85663,72184,26016.219,69827893.78073,0.0
1646420400000,2670.36,2674.55,2608.0,2616.34,147636.294,1646423999999,388928896.37806,186254,68206.801,179692797.60374,0.0
1646424000000,2616.36,2628.87,2597.13,2613.59,112769.759,1646427599999,294385758.47667,143015,57378.376,149841847.09402,0.0
1646427600000,2613.64,2627.08,2602.5,2607.56,57609.482,1646431199999,150524051.71552,75390,27350.668,71480217.08241,0.0
1646431200000,2607.79,2615.72,2570.65,2610.08,99765.386,1646434799999,258920072.7006,137109,50422.648,130930974.78859,0.0
1646434800000,2610.09,2622.17,2603.29,2620.25,52395.395,1646438399999,136954555.121,76847,28554.278,74655607.91021,0.0
1646438400000,2620.25,2620.9,2592.2,2593.04,78675.459,1646441999999,205208169.70611,107045,36048.351,94044230.10427,0.0
1646442000000,2593.28,2617.88,2588.0,2611.62,65264.225,1646445599999,170050143.53168,85922,33534.671,87389556.08318,0.0
1646445600000,2611.61,2619.0,2604.75,2608.55,30968.657,1646449199999,80882582.14674,49506,15503.488,40495553.87851,0.0
1646449200000,2608.54,2628.88,2606.69,2623.94,41618.788,1646452799999,109088359.46531,71199,23766.932,62295747.48446,0.0
1646452800000,2623.94,2627.44,2608.25,2616.93,44424.589,1646456399999,116324500.46745,61213,20388.598,53398429.62301,0.0
1646456400000,2617.04,2626.07,2613.72,2624.56,26132.682,1646459999999,68467047.20378,45435,14535.147,38082923.51654,0.0
1646460000000,2624.64,2633.55,2619.3,2624.28,37843.031,1646463599999,99371593.37134,54569,21147.885,55543384.46572,0.0
1646463600000,2624.28,2643.78,2620.84,2636.16,47678.228,1646467199999,125577881.79071,70502,24816.682,65368719.12847,0.0
1646467200000,2636.15,2655.1,2629.13,2649.21,57101.32,1646470799999,150853901.34559,82506,29579.373,78160614.54596,0.0
1646470800000,2649.21,2656.93,2638.65,2647.2,37925.303,1646474399999,100384636.75581,64025,17909.599,47411581.56592,0.0
1646474400000,2647.2,2653.34,2630.47,2646.39,65055.495,1646477999999,171869853.6473,82285,30068.208,79470234.75744,0.0
1646478000000,2646.38,2654.57,2642.56,2647.0,36062.148,1646481599999,95528431.33125,56284,18245.526,48336298.28167,0.0
1646481600000,2647.0,2670.0,2646.08,2651.99,84903.837,1646485199999,225737712.29257,103924,41035.421,109117569.20388,0.0
1646485200000,2651.99,2653.09,2629.01,2635.07,74805.651,1646488799999,197528972.42175,91247,35506.359,93776022.1358,0.0
1646488800000,2635.06,2652.95,2626.0,2640.56,49530.833,1646492399999,130802033.44801,72904,25628.408,67707923.48527,0.0
1646492400000,2640.56,2648.36,2635.12,2642.02,30481.204,1646495999999,80523567.43431,52450,14953.753,39505777.84807,0.0
1646496000000,2642.01,2684.87,2638.33,2658.0,87547.321,1646499599999,233160522.34149,111180,47725.14,127082200.48797,0.0
1646499600000,2657.99,2672.1,2655.13,2665.86,43145.372,1646503199999,114988321.2568,67977,22303.839,59448283.35304,0.0
1646503200000,2665.86,2668.24,2653.78,2666.0,27924.021,1646506799999,74300194.25438,55286,13528.228,36000311.44428,0.0
1646506800000,2666.0,2674.12,2662.03,2668.95,21295.777,1646510399999,56820090.32842,44675,9941.194,26525642.14149,0.0
1646510400000,2668.96,2679.11,2662.63,2665.01,30360.509,1646513999999,81091361.76121,56096,14831.967,39617220.55947,0.0
1646514000000,2665.01,2667.41,2650.0,2653.48,21939.91,1646517599999,58379854.19751,40860,8803.198,23433149.84638,0.0
1646517600000,2653.47,2669.92,2648.64,2668.6,22936.204,1646521199999,60969528.05697,42137,12467.787,33155130.26028,0.0
1646521200000,2668.59,2668.92,2655.1,2663.55,21839.996,1646524799999,58113561.17813,37102,9966.585,26517705.73203,0.0
1646524800000,2663.55,2674.61,2660.14,2671.8,21667.949,1646528399999,57794620.04568,38508,11078.661,29552794.62499,0.0
1646528400000,2671.6,2672.71,2657.69,2658.56,22797.343,1646531999999,60725187.1113,40486,9021.107,24034317.20031,0.0
1646532000000,2658.56,2665.32,2651.85,2661.87,21882.037,1646535599999,58180726.81219,35836,11049.27,29384975.72233,0.0
1646535600000,2661.81,2664.0,2632.39,2637.8,48604.002,1646539199999,128666322.73876,67995,20452.038,54141967.26252,0.0
1646539200000,2637.81,2658.0,2613.88,2645.83,101593.207,1646542799999,267754852.48942,119875,53807.454,141866707.23028,0.0
1646542800000,2645.82,2657.0,2644.1,2648.24,31519.719,1646546399999,83544908.48341,46675,14344.36,38020225.86618,0.0
1646546400000,2648.24,2659.16,2642.36,2646.11,32867.051,1646549999999,87089865.87396,40273,16278.424,43146922.94121,0.0
1646550000000,2646.1,2649.45,2634.05,2643.69,34371.24,1646553599999,90845130.61672,49140,15647.871,41371042.41193,0.0
1646553600000,2643.68,2647.03,2631.88,2634.33,34320.526,1646557199999,90586050.77783,49331,15012.771,39633097.52582,0.0
1646557200000,2634.34,2637.69,2607.34,2607.34,79521.711,1646560799999,208455229.46518,98437,35332.809,92643100.07114,0.0
1646560800000,2607.34,2610.41,2585.7,2597.1,129909.904,1646564399999,337637709.80051,147810,66144.499,171976133.00768,0.0
1646564400000,2597.1,2607.98,2588.31,2607.08,63411.473,1646567999999,164780970.48764,75470,33686.271,87562315.68094,0.0
1646568000000,2607.07,2621.0,2603.29,2615.01,61363.224,1646571599999,160315128.51733,80458,33506.94,87554388.92247,0.0
1646571600000,2615.0,2647.5,2615.0,2637.88,91239.874,1646575199999,240492564.5143,103557,48145.783,126891286.8115,0.0
1646575200000,2637.88,2640.15,2620.21,2625.23,56404.288,1646578799999,148300169.62573,72814,26086.105,68588321.64666,0.0
1646578800000,2625.24,2628.6,2610.75,2625.99,46190.598,1646582399999,121052698.14388,61082,21720.873,56930857.17773,0.0
1646582400000,2625.98,2656.0,2618.87,2644.65,86686.235,1646585999999,228923293.39756,109325,46411.849,122577862.61263,0.0
1646586000000,2644.65,2647.65,2625.08,2630.64,34211.967,1646589599999,90082486.96007,56847,14290.236,37623137.39129,0.0
1646589600000,2630.64,2639.43,2616.71,2622.4,40507.035,1646593199999,106394629.57775,55915,18290.533,48054470.15181,0.0
1646593200000,2622.39,2627.77,2602.09,2606.07,45252.747,1646596799999,118312128.49078,58207,21536.085,56317194.88713,0.0
1646596800000,2606.08,2621.9,2603.0,2616.43,33051.833,1646600399999,86367341.57305,50186,18957.706,49542368.93933,0.0
1646600400000,2616.57,2644.0,2611.69,2628.33,56307.296,1646603999999,147904666.44914,68455,26793.365,70415982.16139,0.0
1646604000000,2628.33,2643.89,2625.17,2628.25,28821.251,1646607599999,75938063.33246,52341,15051.772,39664165.63432,0.0
1646607600000,2628.25,2631.88,2529.0,2549.37,192049.838,1646611199999,493353138.01934,220360,85822.266,220390399.21617,0.0
1646611200000,2549.36,2552.69,2511.0,2540.72,140352.748,1646614799999,355622020.56995,159692,70030.25,177470693.18118,0.0
1646614800000,2540.73,2557.03,2538.47,2544.2,55910.896,1646618399999,142417420.22351,70149,27726.78,70643197.05527,0.0
1646618400000,2544.2,2548.85,2505.15,2520.0,121979.837,1646621999999,308295653.41994,128690,54204.98,136983735.40988,0.0
1646622000000,2520.0,2528.0,2507.23,2523.93,72289.676,1646625599999,182019328.3041,88608,39294.978,98953488.64612,0.0
1646625600000,2523.93,2531.86,2518.15,2524.51,38776.243,1646629199999,97904247.68684,51519,21706.919,54815214.3168,0.0
1646629200000,2524.51,2541.45,2517.59,2529.07,55693.513,1646632799999,140973071.82565,68411,28439.572,72001768.97315,0.0
1646632800000,2529.06,2537.95,2526.27,2536.9,31749.06,1646636399999,80408096.61546,45564,16621.428,42101184.36754,0.0
1646636400000,2536.9,2539.73,2512.31,2519.5,52124.813,1646639999999,131614157.8578,69892,22488.19,56799486.8358,0.0
1646640000000,2519.5,2534.91,2481.99,2531.81,136409.505,1646643599999,343073551.06105,141528,68533.198,172503501.85964,0.0
1646643600000,2531.81,2547.0,2526.53,2529.5,72682.658,1646647199999,184335733.23774,82196,35391.635,89778677.55158,0.0
1646647200000,2529.49,2533.13,2517.13,2521.0,58358.523,1646650799999,147438822.22849,64150,26115.028,65990753.42162,0.0
1646650800000,2520.99,2542.42,2517.9,2536.86,53879.776,1646654399999,136408528.60359,71150,31315.137,79295052.23845,0.0
1646654400000,2536.85,2573.27,2536.85,2558.29,135683.827,1646657999999,346878989.99487,132652,71111.89,181814762.6774,0.0
1646658000000,2558.29,2627.0,2554.09,2618.99,190514.527,1646661599999,494844611.21203,191827,106891.028,277526344.84815,0.0
1646661600000,2618.92,2650.0,2609.58,2609.58,199130.079,1646665199999,523737704.61488,191938,95113.283,250215485.14426,0.0
1646665200000,2609.58,2620.5,2592.55,2616.51,160321.696,1646668799999,418053313.66359,150680,82018.293,213945419.46985,0.0
1646668800000,2616.51,2639.0,2590.09,2592.97,137930.423,1646672399999,361057569.89836,137163,65673.976,171973403.80471,0.0
1646672400000,2592.98,2593.35,2564.72,2569.34,140140.588,1646675999999,361845498.59295,130462,65223.061,168441552.27707,0.0
1646676000000,2569.33,2569.34,2511.68,2521.46,176352.378,1646679599999,446924119.68774,193136,84104.394,213126941.98973,0.0
1646679600000,2521.45,2525.77,2431.62,2458.67,224831.821,1646683199999,557465794.32748,238932,98994.554,245513187.22924,0.0
1646683200000,2458.68,2483.61,2443.0,2466.17,129956.254,1646686799999,320217752.70965,144565,70116.277,172810881.77427,0.0
1646686800000,2466.02,2503.42,2459.99,2482.46,113727.486,1646690399999,282203987.06006,116321,56660.364,140624626.11346,0.0
1646690400000,2482.46,2526.76,2478.68,2503.17,93925.87,1646693999999,235104316.70751,110574,47133.85,117984473.12408,0.0
1646694000000,2503.17,2525.81,2484.0,2489.9,98002.235,1646697599999,245288726.48022,103414,49181.777,123134374.85286,0.0
1646697600000,2489.84,2527.49,2478.35,2517.91,97914.28,1646701199999,245545284.24763,107241,51866.779,130100733.80882,0.0
1646701200000,2517.91,2547.88,2505.44,2522.56,110146.503,1646704799999,278683547.12596,117514,53414.404,135186480.0855,0.0
1646704800000,2522.62,2572.29,2513.38,2546.1,116859.806,1646708399999,297516498.43335,125802,62569.9,159339856.10427,0.0
1646708400000,2546.1,2552.5,2533.39,2548.31,55676.021,1646711999999,141666625.31387,74260,26484.721,67403419.87969,0.0
1646712000000,2548.31,2563.69,2536.43,2540.01,75779.217,1646715599999,193230737.68072,75940,33968.696,86645060.54647,0.0
1646715600000,2540.01,2545.46,2513.63,2523.07,72316.547,1646719199999,182628205.74278,83408,32581.93,82291812.04218,0.0
1646719200000,2523.2,2534.5,2493.66,2516.26,103050.452,1646722799999,258811140.88,108308,51387.469,129093166.74419,0.0
1646722800000,2516.25,2544.89,2510.84,2535.25,77724.029,1646726399999,196499719.92885,85746,39102.141,98848079.34316,0.0
1646726400000,2535.08,2587.94,2525.79,2569.01,165661.258,1646729999999,424789862.50267,160478,90420.747,231836876.92967,0.0
1646730000000,2569.01,2593.01,2564.2,2584.5,75831.73,1646733599999,195466345.06752,95304,39455.839,101715053.50551,0.0
1646733600000,2584.5,2609.0,2565.74,2596.8,103629.474,1646737199999,267846731.63228,118546,56021.847,144872947.53028,0.0
1646737200000,2596.79,2597.91,2570.3,2587.32,72733.362,1646740799999,188047013.10018,90196,35938.24,92929122.03028,0.0
1646740800000,2587.32,2600.26,2565.0,2576.38,92008.772,1646744399999,237468998.74662,105771,43472.763,112224542.92107,0.0
1646744400000,2576.38,2594.73,2555.11,2587.69,102824.405,1646747999999,264878854.38469,125287,51688.682,133183973.43059,0.0
1646748000000,2587.69,2608.32,2560.0,2572.77,217765.067,1646751599999,562437274.09572,214681,108229.806,279677555.04105,0.0
1646751600000,2572.77,2580.31,2529.68,2558.11,193797.479,1646755199999,494822581.94444,197090,93067.357,237668830.38629,0.0
1646755200000,2558.1,2588.0,2523.84,2539.83,214426.515,1646758799999,546872918.0094,195835,104336.091,266157786.39669,0.0
1646758800000,2539.83,2606.0,2537.04,2591.78,224215.277,1646762399999,579172794.70698,214082,118504.97,306066831.4995,0.0
1646762400000,2591.78,2623.0,2567.71,2568.97,169318.574,1646765999999,440158807.06161,176495,80945.942,210514143.65718,0.0
1646766000000,2568.96,2583.2,2553.35,2578.17,113904.019,1646769599999,292446382.2811,117561,60117.867,154382498.17955,0.0
1646769600000,2578.16,2588.38,2548.0,2551.84,81540.892,1646773199999,209246678.87689,98306,36613.697,93989872.86305,0.0
1646773200000,2552.04,2562.75,2546.72,2557.32,38991.249,1646776799999,99611214.49304,55324,21167.354,54087181.14829,0.0
1646776800000,2557.32,2574.03,2554.78,2567.23,29236.652,1646780399999,75054947.27972,42477,14991.293,38480123.96138,0.0
1646780400000,2567.24,2585.11,2564.73,2575.49,37837.108,1646783999999,97473122.53437,49375,20391.034,52537027.79016,0.0
1646784000000,2575.5,2588.67,2566.41,2586.82,65176.887,1646787599999,168047137.24031,70475,33588.964,86632645.61584,0.0
1646787600000,2586.95,2626.36,2584.47,2618.32,101640.874,1646791199999,264930306.29967,110848,57255.002,149278605.30396,0.0
1646791200000,2618.32,2634.9,2605.61,2619.95,89424.52,1646794799999,234357804.29256,95866,48555.049,127294387.44283,0.0
1646794800000,2619.72,2717.68,2617.07,2698.46,249123.963,1646798399999,666406342.28718,261759,133933.635,357932327.12971,0.0
1646798400000,2698.46,2729.2,2697.9,2717.82,148346.472,1646801999999,402049083.8139,153720,78056.645,211579128.59477,0.0
1646802000000,2717.82,2723.6,2704.01,2714.27,71824.585,1646805599999,194778776.13918,88918,34300.207,93025459.30976,0.0
1646805600000,2714.27,2726.0,2705.22,2719.64,58195.019,1646809199999,158112471.13531,76825,30320.314,82383662.55807,0.0
1646809200000,2719.64,2750.0,2715.0,2743.24,82602.231,1646812799999,225796425.92317,101277,45052.2,123179639.03141,0.0
1646812800000,2743.25,2773.17,2721.05,2754.47,154287.661,1646816399999,423711707.95593,165157,77560.054,213060145.03975,0.0
1646816400000,2754.55,2767.49,2750.22,2753.0,69638.428,1646819999999,192044863.84911,79140,33706.14,92971664.04314,0.0
