open_time,open_price,high_price,low_price,close_price,close_volume,close_time,quote_asset_volume,number_of_trades,taker_buy_quote_volume,taker_buy_base_volume,ignore
1704153600000,2354.63,2396.49,2349.57,2392.14,312003.754,1704157199999,740920556.66132,281619,167651.405,398213780.82542,0.0
1704157200000,2392.14,2402.64,2374.3,2382.05,194469.539,1704160799999,464500133.6401,184298,95888.427,229068418.72718,0.0
1704160800000,2382.05,2385.0,2377.14,2385.0,77388.04,1704164399999,184344505.80411,79263,40735.868,97041752.34427,0.0
1704164400000,2385.0,2390.95,2373.54,2388.45,97652.206,1704167999999,232560409.579,99142,51369.222,122354568.39927,0.0
1704168000000,2388.46,2393.16,2380.41,2389.75,67964.976,1704171599999,162184536.69784,76841,32030.657,76442132.32971,0.0
1704171600000,2389.75,2394.99,2379.55,2379.8,74584.898,1704175199999,178032678.95762,76097,32172.143,76798515.25447,0.0
1704175200000,2379.81,2386.11,2375.66,2375.66,56037.009,1704178799999,133391439.73215,61590,25932.13,61734874.31371,0.0
1704178800000,2375.67,2391.36,2375.66,2387.83,82547.542,1704182399999,196835576.34516,84924,43638.963,104070457.98412,0.0
1704182400000,2387.84,2434.49,2382.2,2429.28,277253.762,1704185999999,669895993.64164,264031,146456.578,353819890.65751,0.0
1704186000000,2429.27,2431.26,2414.62,2417.03,127497.884,1704189599999,308877234.55218,129542,62810.748,152165439.462,0.0
1704189600000,2417.02,2419.91,2396.0,2401.54,132982.765,1704193199999,320148680.90953,134046,63300.392,152418300.98442,0.0
1704193200000,2401.53,2405.85,2382.01,2394.28,166103.222,1704196799999,397848201.65538,142585,76885.084,184161647.41979,0.0
1704196800000,2394.28,2407.81,2385.22,2390.07,175739.755,1704200399999,421240551.60015,160646,93612.065,224404114.24929,0.0
1704200400000,2390.06,2403.84,2385.6,2400.94,120611.768,1704203999999,288992940.75009,109371,62458.935,149676339.28206,0.0
1704204000000,2400.93,2406.0,2356.39,2369.15,318175.402,1704207599999,756320959.6083,263750,141228.413,335779870.84323,0.0
1704207600000,2369.29,2372.99,2353.47,2359.6,201628.447,1704211199999,476697894.44696,206331,95272.019,225263974.94791,0.0
1704211200000,2359.61,2372.09,2352.32,2370.2,158135.32,1704214799999,373351402.66115,156274,80169.04,189285545.96982,0.0
1704214800000,2370.2,2370.25,2353.0,2359.49,96650.406,1704218399999,228233341.06276,107518,45094.861,106485644.54954,0.0
1704218400000,2359.5,2372.37,2357.27,2367.96,92474.576,1704221999999,218766992.43687,97695,50270.051,118929868.34539,0.0
1704222000000,2367.96,2374.99,2356.47,2371.24,107788.924,1704225599999,255097751.54475,112166,53875.746,127530063.44416,0.0
1704225600000,2371.22,2382.65,2360.44,2362.07,120240.485,1704229199999,285099351.5904,115144,56446.395,133848394.25581,0.0
1704229200000,2362.08,2368.71,2335.0,2368.26,185250.152,1704232799999,436579735.90368,159164,80911.419,190795161.94708,0.0
1704232800000,2368.25,2374.46,2359.18,2361.03,57324.673,1704236399999,135712775.46899,73422,27483.422,65065114.3785,0.0
1704236400000,2361.04,2364.4,2352.05,2356.93,75668.225,1704239999999,178443117.07811,86251,37623.088,88726498.17734,0.0
1704240000000,2356.92,2369.34,2348.46,2363.48,88391.428,1704243599999,208643571.18727,102550,45324.635,106985656.94695,0.0
1704243600000,2363.48,2378.0,2362.08,2375.21,63370.594,1704247199999,150230748.50484,71352,36503.668,86546652.96975,0.0
1704247200000,2375.31,2387.28,2369.0,2370.59,101577.975,1704250799999,241575561.24785,97922,49685.08,118187677.9382,0.0
1704250800000,2370.58,2372.35,2366.0,2370.36,38641.579,1704254399999,91537746.89681,49068,19278.358,45671562.36577,0.0
1704254400000,2370.36,2376.0,2365.01,2372.44,55337.647,1704257999999,131199230.32066,59867,28387.78,67300155.09804,0.0
1704258000000,2372.44,2381.4,2370.09,2378.74,55574.648,1704261599999,132109176.71545,63517,29243.033,69516023.08677,0.0
1704261600000,2378.73,2382.99,2375.03,2376.99,52194.731,1704265199999,124202949.9608,58528,26959.029,64159330.78237,0.0
1704265200000,2377.0,2381.14,2357.99,2362.82,106527.748,1704268799999,252467775.80891,99186,47871.719,113483224.9592,0.0
1704268800000,2362.82,2373.61,2362.52,2372.53,71180.824,1704272399999,168564866.105,74840,38203.73,90481149.63958,0.0
1704272400000,2372.53,2387.48,2372.06,2378.16,108532.713,1704275999999,258313032.72543,106638,58916.686,140231920.0599,0.0
1704276000000,2378.16,2382.84,2362.73,2366.3,103576.763,1704279599999,245691701.38429,100283,46732.38,110849682.39517,0.0
1704279600000,2366.3,2367.56,2298.01,2309.86,553955.639,1704283199999,1291440878.58144,420968,235912.714,550209799.67614,0.0
1704283200000,2309.46,2310.39,2067.16,2249.55,1488402.364,1704286799999,3271967125.50485,1189994,708757.247,1557847050.93723,0.0
1704286800000,2249.54,2250.13,2206.56,2224.29,406800.72,1704290399999,905387243.23323,435396,181897.881,404848276.2196,0.0
1704290400000,2224.3,2224.76,2190.15,2194.11,332059.253,1704293999999,731423398.66759,338245,141194.523,310997918.52808,0.0
1704294000000,2194.11,2241.83,2191.0,2241.02,251249.499,1704297599999,557005151.053,249624,125737.004,278900589.74194,0.0
1704297600000,2241.23,2246.62,2221.33,2231.42,325558.114,1704301199999,727677188.98346,298105,158208.995,353656207.11608,0.0
1704301200000,2231.42,2234.0,2211.82,2223.92,156470.038,1704304799999,347627806.64869,163982,75466.82,167680021.83017,0.0
1704304800000,2223.88,2228.71,2188.88,2199.03,177194.648,1704308399999,391385543.52323,185046,80086.81,176882675.11658,0.0
1704308400000,2199.02,2229.99,2197.75,2206.79,175483.135,1704311999999,388393170.99842,169471,89598.209,198306546.61174,0.0
1704312000000,2206.79,2224.27,2205.42,2218.88,69810.772,1704315599999,154653864.82808,88485,34436.563,76275174.11546,0.0
1704315600000,2218.9,2228.69,2212.22,2226.78,65376.178,1704319199999,145259770.64378,84798,31743.041,70529927.6613,0.0
1704319200000,2226.79,2227.19,2199.03,2205.97,79753.199,1704322799999,176553116.46606,84192,35882.212,79448500.1935,0.0
1704322800000,2205.96,2211.05,2196.15,2210.39,69899.469,1704326399999,154035503.70604,80820,35166.471,77502758.48499,0.0
1704326400000,2210.39,2220.8,2207.28,2211.22,84710.664,1704329999999,187390915.82436,89003,37966.489,83982866.95605,0.0
1704330000000,2211.22,2214.96,2202.1,2206.62,70180.515,1704333599999,154996031.05219,78839,33498.242,73985349.49353,0.0
1704333600000,2206.62,2233.8,2205.08,2232.31,80001.756,1704337199999,177832132.79296,93493,40998.705,91121006.64417,0.0
1704337200000,2232.3,2241.19,2225.4,2231.78,76306.751,1704340799999,170328901.98978,86107,36253.515,80927436.04899,0.0
1704340800000,2231.79,2240.13,2228.43,2238.51,59533.574,1704344399999,133043344.60764,68431,28482.143,63653386.43188,0.0
1704344400000,2238.52,2245.0,2233.21,2236.87,64124.043,1704347999999,143571094.0418,75019,30992.473,69394988.52288,0.0
1704348000000,2236.87,2245.94,2235.51,2239.62,56599.856,1704351599999,126784935.04093,65679,27005.935,60499215.4584,0.0
1704351600000,2239.62,2242.78,2222.04,2222.99,113617.697,1704355199999,253441301.85543,112392,54062.646,120592250.5512,0.0
1704355200000,2223.0,2227.56,2212.1,2217.18,117339.074,1704358799999,260363837.39101,118557,59385.809,131784355.14779,0.0
1704358800000,2217.18,2231.0,2215.49,2224.68,65118.465,1704362399999,144792928.31441,82837,33569.415,74638480.9348,0.0
1704362400000,2224.68,2227.26,2205.42,2223.46,103416.732,1704365999999,229283101.37717,125830,50065.345,111012609.88602,0.0
1704366000000,2223.46,2232.0,2216.0,2229.13,67750.57,1704369599999,150804640.05815,90295,35026.477,77971953.10338,0.0
1704369600000,2229.13,2243.0,2223.58,2236.79,111196.454,1704373199999,248526296.45119,128285,55180.055,123345382.12803,0.0
1704373200000,2236.78,2248.58,2232.11,2238.74,84186.7,1704376799999,188499299.01586,98773,43134.22,96593659.24884,0.0
1704376800000,2238.74,2275.94,2230.79,2273.77,230022.954,1704380399999,518087426.31651,218957,121692.906,274193449.36386,0.0
1704380400000,2274.0,2286.99,2262.46,2277.86,269763.401,1704383999999,613636320.5913,249862,135552.455,308387675.32525,0.0
1704384000000,2277.86,2281.5,2260.0,2270.17,137865.349,1704387599999,312746539.61331,146854,62455.147,141689765.43149,0.0
1704387600000,2270.17,2290.0,2267.41,2275.1,161032.574,1704391199999,367106217.31403,163481,81666.993,186216517.01286,0.0
1704391200000,2275.1,2280.66,2268.37,2274.0,57883.423,1704394799999,131695384.50764,77238,29763.787,67722669.0129,0.0
1704394800000,2274.01,2295.36,2271.26,2274.89,134229.226,1704398399999,306448673.7479,140380,69891.283,159581641.17278,0.0
1704398400000,2274.89,2295.55,2273.28,2273.87,135214.697,1704401999999,308863080.76468,129525,68931.538,157459968.42016,0.0
1704402000000,2273.88,2289.65,2268.26,2273.28,107024.948,1704405599999,243912061.43306,115780,52444.707,119537563.31241,0.0
1704405600000,2273.28,2287.63,2261.7,2270.72,80861.604,1704409199999,183980106.78632,98182,40607.749,92419429.30211,0.0
1704409200000,2270.72,2276.81,2266.72,2267.85,44819.229,1704412799999,101781381.66748,59952,22510.594,51122050.93876,0.0
1704412800000,2267.85,2275.6,2261.16,2268.37,58957.389,1704416399999,133705484.241,81179,29057.484,65901704.68051,0.0
1704416400000,2268.36,2272.05,2207.03,2238.66,271904.141,1704419999999,608431114.09626,258901,124398.725,278258925.15708,0.0
1704420000000,2238.66,2252.36,2231.49,2241.17,140310.214,1704423599999,314632484.26651,153354,70908.148,159024028.99908,0.0
1704423600000,2241.17,2251.35,2239.29,2242.89,52732.364,1704427199999,118396627.60587,67652,25212.291,56609125.51881,0.0
1704427200000,2242.89,2248.14,2234.34,2244.06,66829.632,1704430799999,149783806.84346,86249,32020.084,71764731.80959,0.0
1704430800000,2244.06,2248.92,2241.45,2246.53,41101.161,1704434399999,92294979.7363,57891,19113.331,42920983.16588,0.0
1704434400000,2246.53,2258.0,2240.33,2255.29,74000.669,1704437999999,166456508.91139,84472,38666.625,86991950.19359,0.0
1704438000000,2255.29,2265.95,2252.39,2252.39,79635.438,1704441599999,179942329.1491,94774,38577.912,87178619.91392,0.0
1704441600000,2252.4,2259.84,2250.0,2252.69,53145.462,1704445199999,119792789.85415,69290,26324.872,59342941.13644,0.0
1704445200000,2252.69,2270.09,2252.48,2265.06,112612.811,1704448799999,254840331.42129,126047,57891.115,131006534.81217,0.0
1704448800000,2265.06,2266.39,2233.23,2240.42,110796.159,1704452399999,249347796.80997,120004,49271.228,110890548.63115,0.0
1704452400000,2240.41,2250.0,2238.43,2242.15,96914.937,1704455999999,217463583.18259,106297,48292.257,108368764.85208,0.0
1704456000000,2242.15,2253.94,2234.66,2241.7,107376.337,1704459599999,241004501.20046,116906,52708.801,118302417.95878,0.0
1704459600000,2241.7,2252.16,2236.34,2247.12,119728.452,1704463199999,268674557.98273,132359,60532.307,135855287.03653,0.0
1704463200000,2247.13,2253.62,2216.2,2226.7,227542.859,1704466799999,508503491.06107,243820,108869.37,243337910.17543,0.0
1704466800000,2226.69,2242.2,2218.26,2225.23,142247.059,1704470399999,317194313.32473,180326,72463.022,161589861.22578,0.0
1704470400000,2225.22,2233.75,2210.0,2211.6,121486.589,1704473999999,269915194.7042,149499,58687.584,130411202.38043,0.0
1704474000000,2211.61,2233.0,2206.0,2231.88,149965.312,1704477599999,332892280.28891,170417,79253.545,175946119.93158,0.0
1704477600000,2231.89,2238.73,2223.96,2233.8,72437.544,1704481199999,161654144.93766,91250,36594.288,81674923.05908,0.0
1704481200000,2233.8,2241.0,2229.89,2234.3,58884.263,1704484799999,131615100.17772,75959,30715.537,68659666.45772,0.0
1704484800000,2234.3,2264.13,2234.29,2248.24,130772.119,1704488399999,293829148.63975,121119,72131.97,162072566.47944,0.0
1704488400000,2248.38,2248.78,2233.6,2246.3,81394.685,1704491999999,182380136.10584,90941,39781.457,89141247.20298,0.0
1704492000000,2246.31,2249.52,2237.95,2248.0,48010.224,1704495599999,107768756.83601,52687,21319.312,47857377.65003,0.0
1704495600000,2248.01,2278.16,2248.01,2268.93,221956.147,1704499199999,503100625.95336,186565,114097.736,258589755.78885,0.0
1704499200000,2268.92,2270.34,2258.05,2263.33,56740.636,1704502799999,128495979.25788,74517,28243.54,63959094.1594,0.0
1704502800000,2263.34,2263.95,2253.08,2255.0,48226.796,1704506399999,108872037.71132,60153,19872.998,44868469.43032,0.0
1704506400000,2255.0,2258.46,2251.25,2255.21,43741.134,1704509999999,98633281.25512,54560,22358.555,50417310.60832,0.0
1704510000000,2255.21,2256.44,2250.26,2253.67,30943.427,1704513599999,69725532.99402,43360,15595.038,35142587.62448,0.0
1704513600000,2253.67,2255.99,2245.0,2246.89,33178.494,1704517199999,74666275.89898,44686,14466.675,32557018.8601,0.0
1704517200000,2246.89,2249.83,2230.0,2235.64,109171.832,1704520799999,244431729.98769,115072,52789.213,118206935.9939,0.0
1704520800000,2235.63,2235.98,2215.56,2219.75,124886.107,1704524399999,278048167.81655,135284,61071.907,135975088.51972,0.0
1704524400000,2219.75,2233.37,2216.36,2233.09,84771.481,1704527999999,188744327.86738,94435,46310.549,103109189.27698,0.0
1704528000000,2233.09,2238.1,2228.58,2237.69,47294.435,1704531599999,105641941.55339,65803,24291.172,54261754.26156,0.0
1704531600000,2237.7,2239.63,2233.75,2234.88,37304.198,1704535199999,83438690.23202,52725,17786.824,39785746.12624,0.0
1704535200000,2234.88,2239.67,2229.48,2236.1,41208.076,1704538799999,92053971.57243,67391,20922.468,46740377.47869,0.0
1704538800000,2236.1,2239.66,2231.04,2238.84,30402.556,1704542399999,67969612.52355,51922,13819.448,30897245.67178,0.0
1704542400000,2238.85,2242.56,2228.18,2232.64,56611.572,1704545999999,126558358.35564,71452,26263.373,58726577.34901,0.0
1704546000000,2232.65,2238.96,2228.58,2236.97,35569.641,1704549599999,79498474.46677,50813,19733.144,44107082.15732,0.0
1704549600000,2236.97,2248.59,2236.5,2241.42,69824.0,1704553199999,156597595.61951,83231,37626.66,84389610.4674,0.0
1704553200000,2241.41,2248.4,2237.71,2246.27,36813.866,1704556799999,82619928.91581,61813,18855.87,42319662.66864,0.0
1704556800000,2246.28,2250.07,2243.01,2245.43,34323.67,1704560399999,77102109.83673,57501,15106.532,33937715.00643,0.0
1704560400000,2245.43,2252.66,2242.35,2248.45,37759.558,1704563999999,84868368.98893,57992,17445.126,39215855.89755,0.0
1704564000000,2248.45,2254.64,2244.59,2246.85,35225.059,1704567599999,79222378.79411,51738,18085.637,40678388.23716,0.0
1704567600000,2246.85,2247.79,2237.1,2244.28,51608.666,1704571199999,115727717.85088,63977,23709.645,53168920.47926,0.0
1704571200000,2244.29,2247.63,2233.41,2241.49,57097.747,1704574799999,127915204.94038,62559,25988.675,58226289.98661,0.0
1704574800000,2241.49,2242.22,2234.9,2239.92,28913.707,1704578399999,64747039.96067,48780,15048.677,33701333.74283,0.0
1704578400000,2239.91,2240.96,2230.03,2237.32,28290.139,1704581999999,63244317.81082,44902,12876.691,28788532.32775,0.0
1704582000000,2237.31,2240.56,2230.16,2240.36,41403.947,1704585599999,92550175.26461,60393,20558.57,45956853.13896,0.0
1704585600000,2240.36,2254.0,2238.03,2249.38,51507.533,1704589199999,115723418.31975,77088,25647.27,57619284.87698,0.0
1704589200000,2249.37,2253.97,2240.64,2240.99,50772.733,1704592799999,114111720.50713,69559,24674.3,55451399.88962,0.0
1704592800000,2241.0,2248.79,2235.08,2239.99,44034.288,1704596399999,98711842.55851,70325,23011.003,51582097.35872,0.0
1704596400000,2240.0,2246.4,2239.99,2241.99,29696.157,1704599999999,66611053.24085,46815,13880.373,31138048.52398,0.0
1704600000000,2241.99,2248.67,2241.71,2248.49,35564.022,1704603599999,79865147.84519,47331,19090.501,42869911.52185,0.0
1704603600000,2248.48,2250.5,2240.46,2242.79,34560.919,1704607199999,77597476.95671,45041,15894.424,35688187.62111,0.0
1704607200000,2242.8,2251.0,2240.68,2249.33,39930.414,1704610799999,89725129.99627,50188,20872.07,46903447.21914,0.0
1704610800000,2249.32,2251.7,2245.44,2248.89,36121.35,1704614399999,81215325.15032,47879,16202.227,36431788.46992,0.0
1704614400000,2248.89,2253.15,2238.12,2239.48,83381.486,1704617999999,187215232.50933,89065,37568.497,84375403.55496,0.0
1704618000000,2239.49,2241.94,2230.0,2232.86,74136.528,1704621599999,165721209.02845,93798,34008.686,76021639.12315,0.0
1704621600000,2232.86,2239.82,2232.46,2236.83,47094.065,1704625199999,105340726.5916,59493,26725.06,59778522.85005,0.0
1704625200000,2236.83,2242.62,2233.9,2236.64,48547.184,1704628799999,108689706.83218,55796,24721.332,55349228.84234,0.0
1704628800000,2236.64,2241.95,2230.78,2237.43,52365.502,1704632399999,117130484.78423,61470,26125.168,58443386.241,0.0
1704632400000,2237.43,2257.98,2236.85,2251.48,125751.621,1704635999999,282860692.97011,122661,64411.513,144880565.73735,0.0
1704636000000,2251.48,2255.11,2243.0,2249.07,64506.991,1704639599999,145046421.49369,88896,32065.131,72113060.0584,0.0
1704639600000,2249.08,2249.5,2221.21,2229.9,153889.59,1704643199999,343552691.5696,163794,66522.481,148508376.10164,0.0
1704643200000,2229.9,2235.4,2220.37,2225.74,90732.724,1704646799999,202216597.15146,106756,45115.416,100548619.43283,0.0
1704646800000,2225.75,2242.7,2220.09,2238.88,101057.611,1704650399999,225775846.85817,101003,55717.965,124487458.3994,0.0
1704650400000,2238.87,2249.1,2236.1,2244.75,46109.718,1704653999999,103408676.24727,54745,23603.367,52943432.62213,0.0
1704654000000,2244.74,2250.1,2240.87,2248.25,34762.981,1704657599999,78071989.1621,48054,18379.187,41280759.69085,0.0
1704657600000,2248.26,2251.23,2238.55,2238.73,38660.6,1704661199999,86798318.71242,53707,16624.117,37326704.63115,0.0
1704661200000,2238.78,2244.15,2232.99,2239.2,39587.785,1704664799999,88620278.92327,54621,19045.617,42644028.73819,0.0
1704664800000,2239.19,2239.19,2205.73,2215.99,161592.893,1704668399999,358735820.42787,175214,74012.147,164340714.55465,0.0
1704668400000,2216.0,2224.55,2201.06,2220.87,125432.002,1704671999999,277743194.53137,144130,61095.133,135306751.55664,0.0
1704672000000,2220.87,2224.29,2183.0,2194.02,199129.099,1704675599999,438791889.05518,209996,91494.961,201693588.7011,0.0
1704675600000,2194.02,2209.79,2191.99,2203.54,97019.502,1704679199999,213742920.97886,127992,50443.555,111137050.66531,0.0
1704679200000,2203.54,2207.64,2170.02,2183.39,186498.896,1704682799999,408069584.00583,218500,84717.586,185409193.30605,0.0
1704682800000,2183.39,2192.01,2165.43,2190.23,169561.034,1704686399999,369696432.47634,204735,88060.096,192029365.99317,0.0
1704686400000,2190.23,2198.29,2187.15,2196.01,73567.596,1704689999999,161315193.5557,92310,37151.801,81463883.61732,0.0
1704690000000,2196.01,2197.47,2188.41,2196.05,60236.917,1704693599999,132149087.00029,75966,28938.71,63488071.88237,0.0
1704693600000,2196.05,2223.82,2194.18,2212.84,197655.251,1704697199999,437604424.03102,202306,101855.429,225483008.0693,0.0
1704697200000,2212.84,2230.16,2211.75,2223.51,114633.488,1704700799999,254747094.97302,141315,61755.275,137230745.30091,0.0
1704700800000,2223.5,2234.18,2220.2,2221.47,82732.644,1704704399999,184264828.54577,104260,39459.692,87891706.50069,0.0
1704704400000,2221.5,2225.0,2204.16,2210.99,73979.25,1704707999999,163914608.97306,98872,31306.763,69372049.22458,0.0
1704708000000,2210.99,2229.53,2207.55,2226.22,81636.357,1704711599999,181300722.98723,110731,44701.216,99279824.21946,0.0
1704711600000,2226.22,2242.66,2220.19,2240.23,116094.573,1704715199999,259012880.19234,145488,60992.364,136101640.56666,0.0
1704715200000,2240.23,2269.91,2239.0,2264.4,328992.187,1704718799999,742366193.55645,354936,163778.752,369578144.75911,0.0
1704718800000,2264.5,2274.95,2258.75,2265.33,155551.84,1704722399999,352522676.64726,194524,77961.084,176706918.39516,0.0
1704722400000,2265.32,2273.0,2255.41,2260.99,96593.901,1704725999999,218613606.29041,124122,47194.452,106820218.98922,0.0
1704726000000,2261.0,2285.27,2255.73,2269.94,160953.935,1704729599999,365359467.078,181073,85137.45,193283430.62584,0.0
1704729600000,2269.94,2282.64,2259.17,2263.27,114554.143,1704733199999,259970023.58396,138596,54752.638,124281112.69354,0.0
1704733200000,2263.27,2308.0,2261.01,2306.7,207258.496,1704736799999,473568310.83451,217766,113561.524,259543742.85068,0.0
1704736800000,2306.71,2343.63,2304.58,2335.15,366847.643,1704740399999,852257420.79823,388975,186783.031,434001584.47651,0.0
1704740400000,2335.51,2359.63,2323.0,2355.24,253738.579,1704743999999,594908309.66563,267782,134907.141,316359580.45018,0.0
1704744000000,2355.24,2358.37,2333.87,2337.1,121684.101,1704747599999,285608625.91829,137264,56357.813,132283349.04697,0.0
1704747600000,2337.1,2348.38,2333.63,2337.66,92185.201,1704751199999,215696409.95191,106224,50136.118,117312639.3187,0.0
1704751200000,2337.67,2343.15,2333.02,2337.77,41409.449,1704754799999,96802177.96438,59048,19669.422,45981963.93697,0.0
1704754800000,2337.77,2338.11,2324.34,2331.11,86425.434,1704758399999,201423965.10323,92888,41062.231,95704109.96953,0.0
1704758400000,2331.12,2337.0,2288.01,2307.26,249328.451,1704761999999,576022659.53268,258822,112654.285,260251167.86836,0.0
1704762000000,2307.27,2315.08,2296.74,2309.83,96291.483,1704765599999,222051539.88862,113579,49966.058,115214559.07316,0.0
1704765600000,2309.82,2316.87,2306.04,2312.45,53571.933,1704769199999,123870842.4468,68696,24628.3,56945028.21663,0.0
1704769200000,2312.44,2314.98,2306.88,2309.45,48803.031,1704772799999,112781559.74642,64450,22202.809,51313327.43003,0.0
1704772800000,2309.44,2319.0,2300.05,2315.05,65752.718,1704776399999,151838585.2409,77471,33049.55,76330745.10259,0.0
1704776400000,2315.05,2318.85,2301.24,2308.78,50959.98,1704779999999,117700762.04185,66724,22133.05,51123650.46112,0.0
1704780000000,2308.78,2309.32,2296.8,2301.94,47363.28,1704783599999,109094941.43132,64409,23456.659,54028404.79095,0.0
1704783600000,2301.94,2311.14,2298.13,2306.1,53228.759,1704787199999,122748649.23953,64982,29053.211,66990533.97557,0.0
1704787200000,2306.09,2311.68,2289.01,2291.34,87647.399,1704790799999,201545491.83613,106538,38847.621,89365362.1619,0.0
1704790800000,2291.35,2297.32,2285.09,2291.48,97768.553,1704794399999,224058101.7504,117362,49663.558,113834098.24783,0.0
1704794400000,2291.49,2302.28,2289.02,2292.74,59458.727,1704797999999,136523270.5846,82579,31581.208,72519241.46804,0.0
1704798000000,2292.74,2303.47,2289.15,2298.75,74844.585,1704801599999,171870933.43186,94875,37738.763,86676877.32108,0.0
1704801600000,2298.75,2304.95,2222.44,2264.21,305497.763,1704805199999,694281363.16837,275601,140325.068,319049564.38415,0.0
1704805200000,2264.21,2284.0,2260.0,2275.17,284789.794,1704808799999,647349179.10426,322211,140308.338,318961306.75613,0.0
1704808800000,2275.17,2283.37,2240.04,2247.46,228455.747,1704812399999,516243298.94809,259310,107821.673,243676491.24348,0.0
1704812400000,2247.45,2268.6,2240.49,2256.91,165409.006,1704815999999,373376710.05403,194060,82202.406,185585700.40425,0.0
1704816000000,2256.91,2266.28,2243.27,2264.33,147353.423,1704819599999,332338859.86309,168737,74440.598,167919615.07613,0.0
1704819600000,2264.32,2271.32,2256.01,2263.87,81624.882,1704823199999,184746355.98252,124230,42470.166,96140423.1966,0.0
1704823200000,2263.87,2278.0,2258.83,2275.73,89101.07,1704826799999,202233718.16397,114344,44847.95,101811084.78231,0.0
1704826800000,2275.72,2277.95,2257.7,2270.87,75674.717,1704830399999,171690429.58438,104876,34519.612,78325310.27632,0.0
1704830400000,2270.87,2273.99,2247.17,2250.32,101894.907,1704833999999,230097941.8485,135384,49333.405,111399200.9459,0.0
1704834000000,2250.32,2377.36,2243.26,2317.94,1334129.902,1704837599999,3077507953.83333,1281153,691441.169,1595009653.82226,0.0
1704837600000,2317.94,2373.29,2315.9,2341.19,407768.694,1704841199999,957470311.03895,474553,204860.372,481078893.95388,0.0
1704841200000,2341.16,2347.3,2315.45,2344.44,163792.129,1704844799999,382221460.40485,180634,82011.211,191409361.15266,0.0
1704844800000,2344.33,2401.82,2340.0,2399.46,351597.755,1704848399999,835734734.64865,366827,189185.391,449783780.12813,0.0
1704848400000,2399.47,2402.6,2364.25,2377.1,183731.863,1704851999999,437214321.166,215057,82625.947,196657258.07668,0.0
1704852000000,2377.11,2377.79,2345.08,2348.21,140114.523,1704855599999,330529233.74917,138397,60999.992,143898085.24607,0.0
1704855600000,2348.22,2368.7,2344.13,2361.65,101941.83,1704859199999,240425532.23849,110056,55725.146,131443807.8917,0.0
1704859200000,2361.65,2388.96,2357.21,2380.72,132530.23,1704862799999,314523701.06746,149798,73651.139,174811497.94558,0.0
1704862800000,2380.72,2394.16,2371.8,2387.26,113565.288,1704866399999,270682326.03134,134010,58495.815,139444451.71935,0.0
1704866400000,2387.25,2388.87,2372.6,2381.19,91960.287,1704869999999,218787182.06342,109387,46050.631,109561558.85497,0.0
1704870000000,2381.19,2386.52,2366.36,2369.42,110524.37,1704873599999,262580468.7015,118010,51892.092,123298096.11469,0.0
